"id","parentId","iNaturalistTaxonName","commonName","rank","iNaturalistTaxonImage","scientificName","introduction_status","reportingStatus","infrataxon_status","provincial_concern","provenance_status","solow_EP","species","subspecies","variety","nameStatus","inSummary"
49444,49445,Corallorhiza mertensiana,"Pacific coralroot",species,https://inaturalist-open-data.s3.amazonaws.com/photos/15894/medium.jpg,Corallorhiza mertensiana,native,new 2022,non-infrataxon,secure,voucher,0,mertensiana,,,accepted,1
50618,50619,Fritillaria affinis,"checker lily",species,https://inaturalist-open-data.s3.amazonaws.com/photos/2605/medium.jpg,Fritillaria affinis,native,confirmed,non-infrataxon,secure,voucher,0,affinis,,,accepted,1
50719,50718,Goodyera oblongifolia,"Western Rattlesnake Plantain",species,https://inaturalist-open-data.s3.amazonaws.com/photos/12879824/medium.jpeg,Goodyera oblongifolia,native,confirmed,non-infrataxon,secure,voucher,0,oblongifolia,,,accepted,1
50743,50741,Spiranthes romanzoffiana,"Hooded Ladies' Tresses",species,https://inaturalist-open-data.s3.amazonaws.com/photos/85942231/medium.jpg,Spiranthes romanzoffiana,native,confirmed,non-infrataxon,secure,voucher,0,romanzoffiana,,,accepted,1
50806,50807,Uropappus lindleyi,"silverpuffs",species,https://inaturalist-open-data.s3.amazonaws.com/photos/7015916/medium.jpeg,Uropappus lindleyi,native,confirmed,non-infrataxon,concern,unknown,0,lindleyi,,,accepted,1
51344,48385,Heuchera micrantha diversifolia,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/13359312/medium.jpg,Heuchera micrantha var. diversifolia,native,confirmed,infrataxon,secure,voucher,0,micrantha,,Heuchera micrantha diversifolia,accepted,1
51618,51619,Myrrhis odorata,"sweet cicely",species,https://inaturalist-open-data.s3.amazonaws.com/photos/929198/medium.jpg,Myrrhis odorata,exotic,new 2023,non-infrataxon,unknown,no_voucher,0,odorata,,,accepted,1
51646,47544,Rubus parviflorus,"thimbleberry",species,https://static.inaturalist.org/photos/508162072/medium.jpg,Rubus parviflorus,native,confirmed,non-infrataxon,secure,voucher,0,parviflorus,,,accepted,1
51779,62379,Sempervivum tectorum,"Houseleek",species,https://inaturalist-open-data.s3.amazonaws.com/photos/85631937/medium.jpg,Sempervivum tectorum,exotic,new 2021,non-infrataxon,unknown,unknown,0,tectorum,,,accepted,1
52627,51229,Stachys chamissonis cooleyae,"Cooley's Hedge-nettle",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/6758732/medium.jpg,Stachys chamissonis var. cooleyae,native,confirmed,infrataxon,secure,no_voucher,0,chamissonis,,Stachys chamissonis cooleyae,accepted,1
52692,52693,Agrostis pallens,"seashore bentgrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/317775663/medium.jpg,Agrostis pallens,native,confirmed,non-infrataxon,secure,unknown,0,pallens,,,accepted,1
52694,52695,Aira caryophyllea,"Silver Hairgrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/12075346/medium.jpg,Aira caryophyllea,exotic,confirmed,non-infrataxon,unknown,voucher,0,caryophyllea,,,accepted,1
52702,52701,Bromus diandrus,"great brome",species,https://inaturalist-open-data.s3.amazonaws.com/photos/131068365/medium.jpeg,Bromus diandrus,exotic,confirmed,non-infrataxon,unknown,voucher,0,diandrus,,,accepted,1
52703,52701,Bromus hordeaceus,"common soft brome",species,https://inaturalist-open-data.s3.amazonaws.com/photos/130309776/medium.jpeg,Bromus hordeaceus,exotic,confirmed,non-infrataxon,unknown,voucher,0,hordeaceus,,,accepted,1
52720,52721,Dactylis glomerata,"orchard grass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/103010705/medium.jpeg,Dactylis glomerata,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,glomerata,,,accepted,1
52722,52723,Deschampsia elongata,"slender hairgrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/419360530/medium.jpeg,Deschampsia elongata,native,confirmed,non-infrataxon,secure,no_voucher,0.031,elongata,,,accepted,1
52793,52794,Holcus lanatus,"Yorkshire fog",species,https://inaturalist-open-data.s3.amazonaws.com/photos/233046284/medium.jpg,Holcus lanatus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,lanatus,,,accepted,1
52833,52834,Anaphalis margaritacea,"pearly everlasting",species,https://inaturalist-open-data.s3.amazonaws.com/photos/54041809/medium.jpeg,Anaphalis margaritacea,native,confirmed,non-infrataxon,secure,voucher,0,margaritacea,,,accepted,1
52841,52842,Anthemis cotula,"Stinking chamomile",species,https://static.inaturalist.org/photos/362005/medium.jpg,Anthemis cotula,exotic,reported,non-infrataxon,unknown,unknown,0,cotula,,,accepted,1
52846,52847,Anthriscus caucalis,"Bur Parsley",species,https://inaturalist-open-data.s3.amazonaws.com/photos/25575053/medium.jpg,Anthriscus caucalis,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.008,caucalis,,,accepted,1
52913,52914,Cichorium intybus,"chicory",species,https://inaturalist-open-data.s3.amazonaws.com/photos/283894255/medium.jpg,Cichorium intybus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,intybus,,,accepted,1
52976,52977,Barbarea orthoceras,"American yellowrocket",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8500245/medium.jpg,Barbarea orthoceras,native,confirmed,non-infrataxon,secure,voucher,0,orthoceras,,,accepted,1
52981,49652,Cardamine oligosperma,"little western bittercress",species,https://inaturalist-open-data.s3.amazonaws.com/photos/3002876/medium.jpg,Cardamine oligosperma,native,confirmed,non-infrataxon,secure,voucher,0,oligosperma,,,accepted,1
52989,48561,Cirsium vulgare,"Bull Thistle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/306770747/medium.jpeg,Cirsium vulgare,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,vulgare,,,accepted,1
52992,52845,Matricaria discoidea,"pineapple-weed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/34171885/medium.jpeg,Matricaria discoidea,exotic,confirmed,non-infrataxon,secure,no_voucher,0,discoidea,,,accepted,1
52993,48561,Cirsium brevistylum,"Short-styled Thistle",species,https://static.inaturalist.org/photos/114124015/medium.jpg,Cirsium brevistylum,native,confirmed,non-infrataxon,secure,no_voucher,0,brevistylum,,,accepted,1
53012,50249,Maianthemum racemosum amplexicaule,"western Solomon's plume",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/11016026/medium.jpg,Maianthemum racemosum ssp. amplexicaule,native,confirmed,infrataxon,secure,no_voucher,0,racemosum,Maianthemum racemosum amplexicaule,,accepted,1
53059,53060,Galium aparine,"catchweed bedstraw",species,https://inaturalist-open-data.s3.amazonaws.com/photos/79984095/medium.jpg,Galium aparine,native,confirmed,non-infrataxon,secure,no_voucher,0,aparine,,,accepted,1
53076,47701,Geranium molle,"Dove's-foot crane's-bill",species,https://inaturalist-open-data.s3.amazonaws.com/photos/275105325/medium.jpeg,Geranium molle,exotic,confirmed,non-infrataxon,unknown,voucher,0,molle,,,accepted,1
53089,53078,Pseudognaphalium stramineum,"cottonbatting plant",species,https://inaturalist-open-data.s3.amazonaws.com/photos/6770717/medium.jpeg,Pseudognaphalium stramineum,native,confirmed,non-infrataxon,unknown,unknown,0,stramineum,,,accepted,1
53107,53106,Lactuca serriola,"prickly lettuce",species,https://inaturalist-open-data.s3.amazonaws.com/photos/5228/medium.jpg,Lactuca serriola,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.008,serriola,,,accepted,1
53166,53167,Osmorhiza berteroi,"mountain sweet cicely",species,https://inaturalist-open-data.s3.amazonaws.com/photos/492837001/medium.jpeg,Osmorhiza berteroi,native,confirmed,non-infrataxon,secure,no_voucher,0,berteroi,,,accepted,1
53178,50636,Plantago lanceolata,"ribwort plantain",species,https://inaturalist-open-data.s3.amazonaws.com/photos/384758481/medium.jpg,Plantago lanceolata,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,lanceolata,,,accepted,1
53188,53189,Psilocarphus tenellus,"slender woolly-marbles",species,https://inaturalist-open-data.s3.amazonaws.com/photos/15518468/medium.jpeg,Psilocarphus tenellus,native,new 2022,non-infrataxon,secure,unknown,0,tenellus,,,accepted,1
53197,53196,Rumex crispus,"curled dock",species,https://inaturalist-open-data.s3.amazonaws.com/photos/447224091/medium.jpeg,Rumex crispus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,crispus,,,accepted,1
53203,53204,Clinopodium douglasii,"yerba buena",species,https://static.inaturalist.org/photos/211740178/medium.jpg,Clinopodium douglasii,native,confirmed,non-infrataxon,secure,voucher,0,douglasii,,,accepted,1
53210,53207,Senecio sylvaticus,"Heath Groundsel",species,https://static.inaturalist.org/photos/428133923/medium.jpg,Senecio sylvaticus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,sylvaticus,,,accepted,1
53211,53207,Senecio vulgaris,"common groundsel",species,https://inaturalist-open-data.s3.amazonaws.com/photos/354387481/medium.jpeg,Senecio vulgaris,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,vulgaris,,,accepted,1
53266,53267,Sisymbrium officinale,"Hedge mustard",species,https://inaturalist-open-data.s3.amazonaws.com/photos/279110497/medium.jpeg,Sisymbrium officinale,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,officinale,,,accepted,1
53269,53270,Sonchus asper,"prickly sowthistle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/261760280/medium.jpeg,Sonchus asper,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,asper,,,accepted,1
53294,53270,Sonchus oleraceus,"Common Sow-thistle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/131297526/medium.jpg,Sonchus oleraceus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,oleraceus,,,accepted,1
53313,51876,Trifolium dubium,"Lesser hop trefoil",species,https://inaturalist-open-data.s3.amazonaws.com/photos/280916253/medium.jpeg,Trifolium dubium,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,dubium,,,accepted,1
53326,53327,Vinca major,"greater periwinkle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/187076568/medium.jpeg,Vinca major,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,major,,,accepted,1
53328,50829,Viola adunca,"hookedspur violet",species,https://static.inaturalist.org/photos/192684110/medium.jpg,Viola adunca,native,reported,non-infrataxon,secure,unknown,0,adunca,,,accepted,1
54050,54051,Crepis capillaris,"Smooth hawksbeard",species,https://inaturalist-open-data.s3.amazonaws.com/photos/151130085/medium.jpeg,Crepis capillaris,exotic,confirmed,non-infrataxon,unknown,voucher,0,capillaris,,,accepted,1
54520,54521,Tanacetum parthenium,"feverfew",species,https://inaturalist-open-data.s3.amazonaws.com/photos/10145/medium.jpg,Tanacetum parthenium,exotic,new 2018,non-infrataxon,unknown,no_voucher,0,parthenium,,,accepted,1
54835,47351,Prunus virginiana,"chokecherry",species,https://inaturalist-open-data.s3.amazonaws.com/photos/146282563/medium.jpg,Prunus virginiana,native,new 2017,non-infrataxon,secure,no_voucher,0,virginiana,,,accepted,1
55342,50829,Viola sempervirens,"Redwood Violet",species,https://inaturalist-open-data.s3.amazonaws.com/photos/63038472/medium.jpeg,Viola sempervirens,native,confirmed,non-infrataxon,secure,voucher,0,sempervirens,,,accepted,1
55364,55365,Grindelia hirsutula,"Hairy Gumweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8538806/medium.jpeg,Grindelia hirsutula,native,new 2016,non-infrataxon,secure,voucher,0.022,hirsutula,,,accepted,1
55367,50299,Fragaria chiloensis,"beach strawberry",species,https://static.inaturalist.org/photos/12686733/medium.jpg,Fragaria chiloensis,native,reported,non-infrataxon,secure,no_voucher,0,chiloensis,,,accepted,1
55411,55412,Raphanus raphanistrum,"Wild radish",species,https://static.inaturalist.org/photos/103385471/medium.jpg,Raphanus raphanistrum,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,raphanistrum,,,accepted,1
55563,55564,Bellis perennis,"Lawn daisy",species,https://inaturalist-open-data.s3.amazonaws.com/photos/515847774/medium.jpg,Bellis perennis,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,perennis,,,accepted,1
55666,51611,Veronica persica,"bird's-eye speedwell",species,https://inaturalist-open-data.s3.amazonaws.com/photos/472978578/medium.jpeg,Veronica persica,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,persica,,,accepted,1
55732,53186,Potentilla norvegica,"rough cinquefoil",species,https://inaturalist-open-data.s3.amazonaws.com/photos/218953848/medium.jpeg,Potentilla norvegica,native,reported,non-infrataxon,secure,no_voucher,0,norvegica,,,accepted,1
55734,55735,Sedum acre,"Biting Stonecrop",species,https://static.inaturalist.org/photos/80435797/medium.jpeg,Sedum acre,exotic,new 2018,non-infrataxon,unknown,no_voucher,0,acre,,,accepted,1
55825,51611,Veronica filiformis,"Slender speedwell",species,https://static.inaturalist.org/photos/41454372/medium.jpeg,Veronica filiformis,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,filiformis,,,accepted,1
55829,49652,Cardamine hirsuta,"hairy bittercress",species,https://inaturalist-open-data.s3.amazonaws.com/photos/181993101/medium.jpg,Cardamine hirsuta,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,hirsuta,,,accepted,1
55830,55831,Glechoma hederacea,"ground-ivy",species,https://inaturalist-open-data.s3.amazonaws.com/photos/280941528/medium.jpg,Glechoma hederacea,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,hederacea,,,accepted,1
55844,53327,Vinca minor,"lesser periwinkle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/590814671/medium.jpg,Vinca minor,exotic,confirmed,non-infrataxon,unknown,voucher,0,minor,,,accepted,1
55845,50829,Viola odorata,"Sweet violet",species,https://inaturalist-open-data.s3.amazonaws.com/photos/63834973/medium.jpg,Viola odorata,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,odorata,,,accepted,1
55886,55326,Lunaria annua,"Annual Honesty",species,https://inaturalist-open-data.s3.amazonaws.com/photos/505567800/medium.jpg,Lunaria annua,exotic,confirmed,non-infrataxon,unknown,voucher,0,annua,,,accepted,1
55971,54521,Tanacetum vulgare,"tansy",species,https://inaturalist-open-data.s3.amazonaws.com/photos/45581182/medium.jpg,Tanacetum vulgare,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,vulgare,,,accepted,1
55981,55982,Lapsana communis,"nipplewort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/20407734/medium.jpg,Lapsana communis,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,communis,,,accepted,1
56077,52761,Hypericum perforatum,"Common St. John's Wort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/283622526/medium.jpg,Hypericum perforatum,exotic,confirmed,non-infrataxon,unknown,voucher,0,perforatum,,,accepted,1
56121,52979,Capsella bursa-pastoris,"shepherd's-purse",species,https://inaturalist-open-data.s3.amazonaws.com/photos/23130/medium.jpg,Capsella bursa-pastoris,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,bursa-pastoris,,,accepted,1
56166,61787,Persicaria maculosa,"spotted lady's thumb",species,https://inaturalist-open-data.s3.amazonaws.com/photos/432177968/medium.jpeg,Persicaria maculosa,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,maculosa,,,accepted,1
56170,48177,Galinsoga quadriradiata,"shaggy soldier",species,https://inaturalist-open-data.s3.amazonaws.com/photos/254366860/medium.jpg,Galinsoga quadriradiata,exotic,new 2016,non-infrataxon,unknown,no_voucher,0.008,quadriradiata,,,accepted,1
56188,52472,Vicia hirsuta,"Hairy tare",species,https://inaturalist-open-data.s3.amazonaws.com/photos/490035805/medium.jpg,Vicia hirsuta,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.008,hirsuta,,,accepted,1
56224,49869,Caltha palustris,"marsh marigold",species,https://inaturalist-open-data.s3.amazonaws.com/photos/324010734/medium.jpeg,Caltha palustris,exotic,new 2023,non-infrataxon,unknown,unknown,0,palustris,,,accepted,1
56726,56727,Daucus pusillus,"American wild carrot",species,https://inaturalist-open-data.s3.amazonaws.com/photos/277697754/medium.jpeg,Daucus pusillus,native,confirmed,non-infrataxon,secure,no_voucher,0,pusillus,,,accepted,1
56846,53305,Torilis arvensis,"common hedge parsley",species,https://static.inaturalist.org/photos/272643664/medium.jpeg,Torilis arvensis,exotic,confirmed,non-infrataxon,unknown,unknown,0,arvensis,,,accepted,1
56847,56848,Yabea microcarpa,"California Hedge Parsley",species,https://inaturalist-open-data.s3.amazonaws.com/photos/81101506/medium.jpeg,Yabea microcarpa,native,confirmed,non-infrataxon,secure,unknown,0,microcarpa,,,accepted,1
56992,56993,Lobularia maritima,"sweet alyssum",species,https://inaturalist-open-data.s3.amazonaws.com/photos/473805234/medium.jpg,Lobularia maritima,exotic,new 2018,non-infrataxon,unknown,no_voucher,0.016,maritima,,,accepted,1
56996,53267,Sisymbrium altissimum,"Tall Tumblemustard",species,https://static.inaturalist.org/photos/67836882/medium.jpg,Sisymbrium altissimum,exotic,reported,non-infrataxon,unknown,unknown,0,altissimum,,,accepted,1
57016,57017,Crassula connata,"sand pygmyweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/356062780/medium.jpg,Crassula connata,native,reported,non-infrataxon,concern,unknown,0,connata,,,accepted,1
57053,64336,Acmispon americanus americanus,"Spanish clover",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/997642/medium.jpg,Acmispon americanus var. americanus,native,reported,infrataxon,secure,unknown,0,americanus,,Acmispon americanus americanus,accepted,1
57076,51876,Trifolium campestre,"hop trefoil",species,https://inaturalist-open-data.s3.amazonaws.com/photos/73248929/medium.jpg,Trifolium campestre,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.031,campestre,,,accepted,1
57163,52701,Bromus sterilis,"Barren Brome",species,https://inaturalist-open-data.s3.amazonaws.com/photos/152944035/medium.jpeg,Bromus sterilis,exotic,confirmed,non-infrataxon,unknown,voucher,0.016,sterilis,,,accepted,1
57164,52723,Deschampsia danthonioides,"annual hairgrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/307794095/medium.jpg,Deschampsia danthonioides,native,confirmed,non-infrataxon,secure,no_voucher,0.031,danthonioides,,,accepted,1
